,Company,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacturing_year
2830,Nissan,Sunny XL,210000.0,100000,Petrol,Manual,3rd Owner,2012
2831,Datsun,RediGO 1.0 T,215000.0,5000,Petrol,Manual,1st Owner,2018
2832,Nissan,Sunny XL,210000.0,100000,Petrol,Manual,3rd Owner,2012
2833,MarutiSuzuki,SX4 S Cross,670000.0,60000,Diesel,Manual,2nd Owner,2017
2834,Mahindra,Bolero ZLX,400000.0,50000,Diesel,Manual,3rd Owner,2013
2835,MarutiSuzuki,Alto 800 CNG,200000.0,50000,Cng,Manual,5th Owner,2014
2836,Hyundai,Creta 1.6 CRDi,790000.0,120000,Diesel,Manual,1st Owner,2016
2837,Tata,Tiago 1.2 Revotron,370000.0,50000,Petrol,Manual,1st Owner,2018
2838,MarutiSuzuki,Ertiga VXI Limited,900000.0,20000,Petrol,Manual,1st Owner,2020
2839,Mahindra,XUV700 AX7 AT,959000.0,120000,Petrol,Automatic,1st Owner,2022
2840,Tata,Tiago 1.2 Revotron,330000.0,100000,Petrol,Manual,1st Owner,2018
2841,Honda,Amaze VX i-DTEC,350000.0,70000,Diesel,Manual,2nd Owner,2013
2842,MarutiSuzuki,Baleno Alpha,525000.0,50000,Petrol,Manual,2nd Owner,2022
2843,Ford,Fiesta Petrol Titanium,300000.0,60000,Petrol,Manual,1st Owner,2012
2844,Mahindra,XUV500 AT W6,700000.0,70000,Diesel,Automatic,2nd Owner,2016
2845,BMW,X5 xDrive 30d,1300000.0,150000,Diesel,Automatic,3rd Owner,2013
2846,MarutiSuzuki,Swift Dzire VDI,420000.0,60000,Diesel,Manual,2nd Owner,2017
2847,Tata,Indigo LX TDI,100000.0,40000,Diesel,Manual,1st Owner,2011
2848,Ford,Figo Diesel Titanium,130000.0,70000,Diesel,Manual,2nd Owner,2012
2849,Skoda,Superb Elegance 1.8,360000.0,80000,Petrol,Manual,2nd Owner,2010
2850,Ford,Ecosport 1.5 DV5,425000.0,120000,Diesel,Manual,2nd Owner,2014
2851,Hyundai,EON Era,180000.0,110000,Petrol,Manual,1st Owner,2013
2852,Mahindra,Scorpio 1.99 S10,900000.0,80000,Diesel,Manual,1st Owner,2016
2853,Ford,Ikon 1.4 TDCi,110000.00000000001,60000,Diesel,Manual,2nd Owner,2009
2854,Renault,Duster 110PS Diesel,390000.0,72310,Diesel,Manual,2nd Owner,2014
2855,MarutiSuzuki,Alto 800 VXI,420000.0,5000,Petrol,Manual,1st Owner,2022
2856,Hyundai,Verna 1.6 SX,400000.0,70000,Diesel,Manual,3rd Owner,2013
2857,MarutiSuzuki,Swift Dzire VDI,390000.0,90000,Diesel,Manual,1st Owner,2015
2858,MarutiSuzuki,Wagon R VXI,350000.0,90000,Petrol,Manual,1st Owner,2016
2859,Tata,Zest Quadrajet 1.3,610000.0,60000,Diesel,Manual,1st Owner,2019
2860,Tata,Safari Storme VX,1200000.0,18000,Diesel,Manual,1st Owner,2018
2861,MarutiSuzuki,Swift VXI BSIII,125000.0,105000,Petrol,Manual,3rd Owner,2010
2862,MarutiSuzuki,Wagon R LXI,290000.0,60000,Cng,Manual,3rd Owner,2015
2863,MarutiSuzuki,Swift 1.3 ZXI,200000.0,100000,Petrol,Manual,1st Owner,2010
2864,BMW,3 Series 320d,400000.0,120000,Diesel,Automatic,1st Owner,2009
2865,Mahindra,Bolero SLE,300000.0,100000,Diesel,Manual,1st Owner,2010
2866,MarutiSuzuki,Swift Dzire VXI,300000.0,60000,Petrol,Manual,2nd Owner,2012
2867,MarutiSuzuki,Wagon R LXI,229999.99999999997,70600,Petrol,Manual,1st Owner,2013
2868,MarutiSuzuki,Wagon R VXI,478000.0,25000,Petrol,Manual,1st Owner,2020
2869,MarutiSuzuki,Alto 800 LXI,250000.0,30000,Petrol,Manual,1st Owner,2016
2870,Hyundai,i20 Sportz Option,420000.0,90000,Diesel,Manual,1st Owner,2015
2871,MarutiSuzuki,Zen Estilo 1.1,102000.0,37200,Petrol,Manual,1st Owner,2007
2872,Ford,Ecosport 1.5 Ti,595000.0,90000,Petrol,Manual,1st Owner,2015
2873,Hyundai,Santro Xing GL,130000.0,60000,Petrol,Manual,2nd Owner,2011
2874,MarutiSuzuki,SX4 VDI,200000.0,146000,Diesel,Manual,4th Owner,2012
2875,Hyundai,Verna 1.6 CRDi,395000.0,80000,Diesel,Manual,2nd Owner,2013
2876,Hyundai,Verna 1.6 SX,600000.0,80000,Diesel,Manual,2nd Owner,2014
2877,MarutiSuzuki,Swift Dzire LXI,600000.0,25000,Petrol,Manual,1st Owner,2018
2878,Honda,City S,250000.0,60000,Petrol,Manual,2nd Owner,2009
2879,Honda,City i DTEC,459999.99999999994,110000,Diesel,Manual,2nd Owner,2014
2880,MarutiSuzuki,Alto 800 VXI,300000.0,20000,Petrol,Manual,1st Owner,2017
2881,MarutiSuzuki,Baleno 1.2 Delta,538000.0,30000,Petrol,Manual,1st Owner,2018
2882,MG,Hector Sharp DCT,1600000.0,50000,Petrol,Automatic,1st Owner,2019
2883,Nissan,Sunny XL,275000.0,60000,Petrol,Manual,1st Owner,2012
2884,MarutiSuzuki,Ritz VDi,300000.0,64000,Diesel,Manual,2nd Owner,2011
2885,MarutiSuzuki,Alto 800 LXI,380000.0,20000,Petrol,Manual,1st Owner,2021
2886,Mercedes-Benz,C-Class 250 CDI,710000.0,70000,Diesel,Automatic,2nd Owner,2011
2887,MarutiSuzuki,Swift Dzire VDI,509999.99999999994,34000,Diesel,Manual,1st Owner,2015
2888,Hyundai,Verna 1.4 VTVT,350000.0,60000,Petrol,Manual,3rd Owner,2012
2889,Hyundai,Verna 1.4 VTVT,350000.0,60000,Petrol,Manual,3rd Owner,2012
2890,Ford,Aspire 1.5 TDCi,400000.0,90000,Diesel,Manual,1st Owner,2017
2891,Hyundai,i20 Sportz Option,550000.0,70000,Diesel,Manual,2nd Owner,2017
2892,Mahindra,XUV500 W6 2WD,400000.0,90000,Diesel,Manual,3rd Owner,2013
2893,Tata,Tiago 1.2 Revotron,395000.0,95105,Petrol,Manual,1st Owner,2019
2894,Renault,Triber RXZ EASY-R,650000.0,20000,Petrol,Automatic,1st Owner,2020
2895,MarutiSuzuki,Ertiga SHVS VDI,550000.0,100000,Diesel,Manual,2nd Owner,2016
2896,MarutiSuzuki,Swift Dzire VXi,199000.0,90000,Petrol,Manual,4th Owner,2009
2897,MarutiSuzuki,Alto K10 2010-2014,165000.0,60000,Petrol,Manual,1st Owner,2012
2898,Honda,Brio V MT,260000.0,25000,Petrol,Manual,1st Owner,2012
2899,MG,Hector Sharp DCT,1450000.0,35000,Petrol,Automatic,3rd Owner,2019
2900,MarutiSuzuki,Alto LXi,90000.0,100000,Petrol,Manual,1st Owner,2007
2901,Jeep,Compass 2.0 Longitude,1300000.0,80000,Diesel,Manual,1st Owner,2018
2902,Mitsubishi,Pajero Sport 4X4,650000.0,120000,Diesel,Manual,2nd Owner,2013
2903,Tata,Harrier XZ BSIV,1400000.0,90000,Diesel,Manual,1st Owner,2019
2904,Hyundai,EON LPG Era,260000.0,162000,Lpg,Manual,1st Owner,2016
2905,MarutiSuzuki,Ertiga ZDI,450000.0,120000,Diesel,Manual,4th Owner,2014
2906,MarutiSuzuki,Wagon R CNG,509999.99999999994,60000,Cng,Manual,2nd Owner,2021
2907,MarutiSuzuki,Wagon R LXI,490000.00000000006,80000,Cng,Manual,1st Owner,2019
2908,Honda,City S,250000.0,120000,Petrol,Manual,2nd Owner,2010
2909,Tata,Zest Quadrajet 1.3,290000.0,70000,Diesel,Automatic,4th Owner,2016
2910,Audi,RS7 4.0 TFSI,17500000.0,7100,Petrol,Automatic,1st Owner,2021
2911,Audi,RS7 4.0 TFSI,17500000.0,11500,Petrol,Automatic,1st Owner,2020
2912,Audi,A4 Technology,4179999.9999999995,16000,Petrol,Automatic,1st Owner,2021
2913,Mahindra,Thar LX 4-Str,1680000.0,5500,Petrol,Manual,1st Owner,2022
2914,Audi,Q5 30 TDI,2390000.0,56500,Diesel,Automatic,1st Owner,2016
2915,Audi,A4 35 TDI,1480000.0,45500,Diesel,Automatic,1st Owner,2014
2916,Audi,A6 45 TFSI,5780000.0,16000,Petrol,Automatic,0th Owner,2021
2917,Audi,A4 Technology,4590000.0,12000,Petrol,Automatic,1st Owner,2021
2918,Jaguar,XF 2.0 Diesel,2980000.0,59000,Diesel,Automatic,1st Owner,2018
2919,Audi,A4 30 TFSI,3379999.9999999995,41000,Petrol,Automatic,1st Owner,2018
2920,Audi,Q3 35 TDI,2390000.0,44600,Diesel,Automatic,1st Owner,2017
2921,Audi,Q3 35 TDI,1280000.0,38500,Diesel,Automatic,2nd Owner,2013
2922,Audi,A4 1.8 TFSI,1480000.0,57500,Petrol,Automatic,3rd Owner,2013
2923,Audi,A6 35 TFSI,3379999.9999999995,12000,Petrol,Automatic,1st Owner,2016
2924,MarutiSuzuki,Swift VDI BSIV,329000.0,84703,Diesel,Manual,3rd Owner,2014
2925,Jeep,Compass 1.4 Longitude,1689999.9999999998,78000,Petrol,Automatic,1st Owner,2018
2926,MarutiSuzuki,Alto 800 LXI,267000.0,26562,Petrol,Manual,1st Owner,2017
2927,Mahindra,Quanto C2,197000.0,93021,Diesel,Manual,3rd Owner,2013
2928,Audi,A4 35 TDI,3279999.9999999995,43900,Diesel,Automatic,1st Owner,2019
2929,MarutiSuzuki,Swift VDI BSIV,392000.0,107813,Diesel,Manual,1st Owner,2015
2930,MarutiSuzuki,Swift Dzire VDI,537000.0,64299,Diesel,Manual,1st Owner,2017
2931,Tata,Tiago 1.2 Revotron,401999.99999999994,25424,Petrol,Manual,1st Owner,2019
2932,BMW,6 Series GT,5580000.0,20800,Petrol,Automatic,1st Owner,2019
2933,Audi,A4 35 TFSi,2080000.0,32000,Petrol,Automatic,1st Owner,2016
2934,Audi,A4 30 TFSI,3279999.9999999995,27000,Petrol,Automatic,2nd Owner,2018
2935,Honda,Accord 2.4 MT,294000.0,80046,Petrol,Manual,3rd Owner,2010
2936,MarutiSuzuki,Swift Dzire VDI,372000.0,104724,Diesel,Manual,2nd Owner,2014
2937,Hyundai,Santro Xing GL,79484.0,91693,Petrol,Manual,3rd Owner,2008
2938,Audi,A6 35 TDI,1980000.0,85000,Diesel,Automatic,1st Owner,2015
2939,Ford,Freestyle Titanium Diesel,543000.0,84280,Diesel,Manual,1st Owner,2018
2940,Honda,Amaze S i-Dtech,256999.99999999997,72947,Diesel,Manual,2nd Owner,2013
2941,Hyundai,Creta 1.6 SX,1427000.0,38507,Diesel,Automatic,1st Owner,2019
2942,MarutiSuzuki,Wagon R LXI,351000.0,60033,Cng,Manual,1st Owner,2017
2943,Hyundai,i10 Magna 1.1L,256999.99999999997,35355,Petrol,Manual,2nd Owner,2014
2944,Hyundai,Grand i10 Magna,373000.0,24027,Petrol,Manual,2nd Owner,2017
2945,MarutiSuzuki,Baleno 1.3 Alpha,558000.0,57256,Diesel,Manual,1st Owner,2017
2946,Honda,Amaze EX i-Vtech,282000.0,62029,Petrol,Manual,1st Owner,2013
2947,MarutiSuzuki,Wagon R LXI,270000.0,97811,Cng,Manual,1st Owner,2014
2948,Ford,Figo Petrol ZXI,164000.0,54910,Petrol,Manual,1st Owner,2011
2949,Hyundai,Verna 1.6 VTVT,537000.0,69271,Petrol,Manual,1st Owner,2016
2950,Mahindra,XUV500 W8 FWD,643000.0,122619,Diesel,Manual,2nd Owner,2015
2951,MarutiSuzuki,Swift VXI,592000.0,23976,Petrol,Manual,1st Owner,2020
2952,Honda,Mobilio V i-DTEC,361000.0,159147,Diesel,Manual,1st Owner,2014
2953,MarutiSuzuki,Swift Dzire VXI,330000.0,75384,Petrol,Manual,2nd Owner,2014
2954,Audi,A6 35 TFSI,2990000.0,61500,Petrol,Automatic,1st Owner,2017
2955,Tata,Tigor 1.2 Revotron,351000.0,39477,Petrol,Manual,1st Owner,2018
2956,Audi,A6 35 TDI,2580000.0,41000,Diesel,Automatic,2nd Owner,2016
2957,Honda,City i DTEC,518000.0,53234,Diesel,Manual,2nd Owner,2015
2958,MarutiSuzuki,Swift Dzire AMT,604000.0,67261,Petrol,Automatic,2nd Owner,2018
2959,Audi,A6 3.0 TDI,1380000.0,71000,Diesel,Automatic,3rd Owner,2014
2960,MarutiSuzuki,Baleno Delta,653000.0,8201,Petrol,Manual,1st Owner,2020
2961,Mahindra,Bolero SLE BSIII,473000.00000000006,98105,Diesel,Manual,1st Owner,2015
2962,Hyundai,Verna 1.6 SX,463000.0,93147,Diesel,Automatic,1st Owner,2014
2963,Toyota,Innova 2.5 GX,557000.0,139257,Diesel,Manual,1st Owner,2012
2964,MarutiSuzuki,Alto K10 2010-2014,134000.0,140511,Petrol,Manual,1st Owner,2011
2965,Hyundai,Verna 1.6 EX,449000.0,68266,Petrol,Manual,1st Owner,2014
2966,Hyundai,i20 1.2 Magna,209000.0,80283,Petrol,Manual,2nd Owner,2011
2967,MarutiSuzuki,Swift VDI BSIV,459000.0,55133,Diesel,Manual,1st Owner,2016
2968,Hyundai,Elantra CRDi SX,583000.0,58437,Diesel,Manual,2nd Owner,2014
2969,Hyundai,Santro Xing GL,169000.0,117816,Petrol,Manual,1st Owner,2013
2970,Toyota,Fortuner 4x2 Manual,1180000.0,212661,Diesel,Manual,2nd Owner,2013
2971,Mahindra,Bolero Power Plus,522000.0,67918,Diesel,Manual,1st Owner,2016
2972,MarutiSuzuki,Eeco 7 Seater,468000.0,18636,Petrol,Manual,1st Owner,2022
2973,MarutiSuzuki,Alto K10 LXI,200999.99999999997,111556,Petrol,Manual,2nd Owner,2015
2974,Toyota,Innova 2.5 G,793000.0,141834,Diesel,Manual,1st Owner,2015
2975,MarutiSuzuki,Ertiga VXI,411000.00000000006,24920,Petrol,Manual,2nd Owner,2014
2976,Ford,Figo Diesel EXI,125000.0,115042,Diesel,Manual,2nd Owner,2011
2977,Toyota,Innova Crysta 2.8,1761000.0,57189,Diesel,Automatic,2nd Owner,2018
2978,Hyundai,i20 Asta 1.2,565000.0,10188,Petrol,Manual,1st Owner,2016
2979,Hyundai,i10 Sportz 1.2,130000.0,55892,Petrol,Manual,4th Owner,2008
2980,Hyundai,i20 Sportz Plus,664000.0,38285,Petrol,Manual,1st Owner,2019
2981,Toyota,Urban cruiser Premium,927999.9999999999,26523,Petrol,Manual,1st Owner,2021
2982,Hyundai,i20 Sportz Plus,664000.0,35986,Petrol,Manual,1st Owner,2019
2983,Mercedes-Benz,CLA 200 D,1929000.0,51609,Diesel,Automatic,1st Owner,2016
2984,MarutiSuzuki,Wagon R VXI,413000.0,42561,Petrol,Manual,1st Owner,2019
2985,Hyundai,Santro Xing GLS,105000.0,30778,Petrol,Manual,1st Owner,2008
2986,MarutiSuzuki,Wagon R LXI,335000.0,30819,Cng,Manual,2nd Owner,2017
2987,Nissan,Micra Diesel XV,139000.0,77464,Diesel,Manual,3rd Owner,2012
2988,MarutiSuzuki,Vitara Brezza VDi,542000.0,55142,Diesel,Manual,1st Owner,2016
2989,MarutiSuzuki,Swift Dzire ZDI,479000.0,64705,Diesel,Manual,2nd Owner,2015
2990,Hyundai,i10 Era 1.1,130000.0,83013,Petrol,Manual,4th Owner,2009
2991,MarutiSuzuki,800 AC BSIII,54430.0,91817,Petrol,Manual,4th Owner,2009
2992,Honda,Amaze VX i,561000.0,76012,Diesel,Manual,1st Owner,2018
2993,Hyundai,Creta SX Opt,1773000.0,20507,Diesel,Automatic,1st Owner,2020
2994,Ford,Fiesta 1.4 ZXi,174000.0,118039,Diesel,Manual,1st Owner,2009
2995,Tata,Zest Quadrajet 1.3,280000.0,169306,Diesel,Manual,1st Owner,2014
2996,Audi,A6 2.0 TDI,1689999.9999999998,71000,Diesel,Automatic,1st Owner,2014
2997,Hyundai,EON D Lite,216000.0,51841,Petrol,Manual,2nd Owner,2016
2998,Tata,Tigor 1.2 Revotron,413999.99999999994,10098,Petrol,Manual,1st Owner,2017
2999,Honda,City i VTEC,497000.0,58328,Petrol,Manual,3rd Owner,2015
3000,MarutiSuzuki,Eeco 7 Seater,309000.0,94128,Petrol,Manual,1st Owner,2018
3001,Mahindra,TUV 300 T6,516000.0,38979,Diesel,Manual,1st Owner,2017
3002,MarutiSuzuki,Wagon R LXI,324000.0,54087,Cng,Manual,1st Owner,2016
3003,Ford,Figo Diesel ZXI,126000.0,71969,Diesel,Manual,1st Owner,2010
3004,Renault,Duster 85PS Diesel,602000.0,59609,Diesel,Manual,1st Owner,2018
3005,MarutiSuzuki,Wagon R LXI,287000.0,94509,Cng,Manual,1st Owner,2015
3006,MarutiSuzuki,Alto 800 LXI,264000.0,52254,Petrol,Manual,1st Owner,2018
3007,MarutiSuzuki,Swift Dzire Tour,600000.0,25000,Petrol,Manual,1st Owner,2018
3008,Hyundai,Verna VTVT 1.6,907000.0,36006,Petrol,Manual,1st Owner,2018
3009,Hyundai,i20 Asta,191000.0,94264,Petrol,Manual,2nd Owner,2010
3010,MarutiSuzuki,Baleno Sigma,608000.0,14976,Petrol,Manual,1st Owner,2022
3011,Datsun,GO T BSIV,221000.0,163605,Petrol,Manual,1st Owner,2017
3012,Toyota,Fortuner 2.7 2WD,3100000.0,44000,Petrol,Automatic,2nd Owner,2019
3013,Audi,Q5 3.0 TDI,994999.9999999999,68000,Diesel,Automatic,3rd Owner,2011
3014,Hyundai,i10 Magna 1.1L,225000.0,38000,Petrol,Manual,1st Owner,2011
3015,MarutiSuzuki,Swift Dzire VXI,650000.0,65000,Petrol,Manual,1st Owner,2019
3016,Audi,Q7 45 TDI,1875000.0,43000,Diesel,Automatic,2nd Owner,2014
3017,Honda,Amaze E i-Vtech,360000.0,80000,Petrol,Manual,3rd Owner,2015
3018,Mercedes-Benz,C-Class Progressive C,3900000.0,24000,Diesel,Automatic,2nd Owner,2020
3019,MarutiSuzuki,Baleno 1.3 Delta,600000.0,90000,Diesel,Manual,1st Owner,2018
3020,Mahindra,Scorpio S8 7,1000000.0,25000,Diesel,Manual,1st Owner,2016
3021,Mercedes-Benz,GLC 220d 4MATIC,5650000.0,24000,Diesel,Automatic,1st Owner,2020
3022,Mercedes-Benz,GLE 300d,8900000.0,13000,Diesel,Automatic,1st Owner,2021
3023,Mercedes-Benz,GLC 200,6100000.0,15000,Petrol,Automatic,1st Owner,2021
3024,Jaguar,F-Pace 2.0 R-Dynamic,7400000.0,9900,Diesel,Automatic,1st Owner,2021
3025,LandRover,Rover Range Rover,19000000.0,68500,Diesel,Automatic,1st Owner,2019
3026,BMW,X4 xDrive30i M,7450000.0,7600,Petrol,Automatic,1st Owner,2022
3027,Audi,Q3 35 TDI,1475000.0,76000,Diesel,Automatic,2nd Owner,2016
3028,Mahindra,XUV500 1.99 FWD,450000.0,120000,Diesel,Manual,2nd Owner,2013
3029,Hyundai,Verna 1.6 CRDi,520000.0,120000,Diesel,Manual,2nd Owner,2016
3030,BMW,X7 xDrive 40i,11500000.0,39000,Petrol,Automatic,1st Owner,2019
3031,Mahindra,Scorpio S10 7,1125000.0,88000,Diesel,Manual,1st Owner,2017
3032,MarutiSuzuki,Grand Vitara Delta,1450000.0,2000,Petrol,Automatic,1st Owner,2022
3033,Mahindra,Bolero ZLX,750000.0,40000,Diesel,Manual,1st Owner,2019
3034,Toyota,Camry Hybrid 2.5,4090000.0,20000,Petrol,Automatic,1st Owner,2019
3035,Mercedes-Benz,E-Class E240 V6,500000.0,110000,Petrol,Automatic,2nd Owner,2006
3036,Toyota,Fortuner 3.0 Diesel,850000.0,80000,Diesel,Manual,3rd Owner,2011
3037,MarutiSuzuki,Zen Estilo LXI,100000.0,110000,Petrol,Manual,3rd Owner,2008
3038,Mercedes-Benz,GLE 250d,4400000.0,49000,Diesel,Automatic,1st Owner,2017
3039,Tata,Safari Storme VX,320000.0,145000,Diesel,Manual,3rd Owner,2013
3040,MarutiSuzuki,Ertiga ZDI,500000.0,40000,Diesel,Manual,2nd Owner,2012
3041,Volkswagen,Vento IPL II,125000.0,100000,Petrol,Manual,3rd Owner,2010
3042,Mercedes-Benz,E-Class Expression E,5800000.0,17000,Diesel,Automatic,1st Owner,2020
3043,Volkswagen,Polo Exquisite 1.5,490000.00000000006,100000,Diesel,Manual,1st Owner,2015
3044,MarutiSuzuki,Wagon R VXI,190000.0,100000,Petrol,Manual,1st Owner,2011
3045,Toyota,Innova 2.5 G,600000.0,120000,Diesel,Manual,2nd Owner,2013
3046,BMW,X3 xDrive 20d,6000000.0,19000,Diesel,Automatic,1st Owner,2021
3047,Hyundai,i20 Sportz 1.4,650000.0,60000,Diesel,Manual,2nd Owner,2017
3048,Nissan,Micra Active XV,400000.0,25000,Petrol,Manual,1st Owner,2018
3049,Tata,Indigo LX BSIV,185000.0,100000,Diesel,Manual,1st Owner,2012
3050,Mercedes-Benz,GLC Coupe 300d,7150000.0,24900,Diesel,Automatic,1st Owner,2021
3051,Mahindra,Scorpio 1.99 S10,1000000.0,70000,Diesel,Manual,1st Owner,2015
3052,MarutiSuzuki,800 AC,200000.0,70000,Petrol,Manual,1st Owner,2014
3053,Mahindra,Scorpio 2.6 CRDe,350000.0,100000,Diesel,Manual,2nd Owner,2006
3054,Jaguar,XF 2.0 Petrol,4700000.0,7500,Petrol,Automatic,1st Owner,2020
3055,Mahindra,Bolero B4,580000.0,110000,Diesel,Manual,1st Owner,2020
3056,Hyundai,Xcent 1.1 CRDi,310000.0,70000,Diesel,Manual,2nd Owner,2015
3057,Renault,Kiger RXZ,750000.0,35000,Petrol,Manual,1st Owner,2021
3058,Toyota,Land Cruiser VX,15800000.0,56000,Diesel,Automatic,1st Owner,2018
3059,MarutiSuzuki,Swift Dzire ZDI,535000.0,74200,Diesel,Manual,2nd Owner,2017
3060,Toyota,Fortuner 4x2 Manual,1500000.0,120000,Diesel,Manual,2nd Owner,2016
3061,Toyota,Innova 2.5 EV,300000.0,169000,Diesel,Manual,3rd Owner,2007
3062,Mercedes-Benz,C-Class C 220d,6200000.0,4000,Diesel,Automatic,1st Owner,2022
3063,Volkswagen,Polo Diesel Trendline,130000.0,90000,Diesel,Manual,3rd Owner,2010
3064,Tata,Tiago 1.05 Revotorq,300000.0,120000,Diesel,Manual,1st Owner,2017
3065,MarutiSuzuki,A-Star Lxi,114999.99999999999,70000,Petrol,Manual,2nd Owner,2009
3066,Mercedes-Benz,S-Class S 350,4775000.0,13000,Diesel,Automatic,2nd Owner,2014
3067,MarutiSuzuki,Alto LXI,70000.0,70000,Petrol,Manual,3rd Owner,2004
3068,Hyundai,Santro Xing XG,90000.0,60000,Petrol,Automatic,4th Owner,2004
3069,Renault,Lodgy 110PS RxZ,450000.0,110000,Diesel,Manual,3rd Owner,2015
3070,Mercedes-Benz,GLS 400d 4MATIC,11700000.0,15000,Diesel,Automatic,2nd Owner,2020
3071,Hyundai,EON D Lite,175000.0,30000,Petrol,Manual,1st Owner,2013
3072,Hyundai,Verna 1.6 CRDi,700000.0,115000,Diesel,Manual,2nd Owner,2015
3073,MarutiSuzuki,Baleno Delta,650000.0,15000,Petrol,Manual,1st Owner,2019
3074,BMW,X5 xDrive 30d,8300000.0,25000,Diesel,Automatic,1st Owner,2020
3075,MarutiSuzuki,Ignis 1.2 AMT,500000.0,80000,Petrol,Automatic,1st Owner,2018
3076,MarutiSuzuki,800 Std BSII,84000.0,29000,Petrol,Manual,1st Owner,2002
3077,MarutiSuzuki,Alto 800 VXI,300000.0,70000,Petrol,Manual,1st Owner,2019
3078,Audi,Q7 45 TDI,4600000.0,65000,Diesel,Automatic,1st Owner,2017
3079,Hyundai,i20 1.4 Asta,200000.0,110000,Diesel,Manual,4th Owner,2009
3080,Mahindra,Bolero SLX,340000.0,100000,Diesel,Manual,4th Owner,2012
3081,MarutiSuzuki,Baleno 1.2 Alpha,550000.0,60000,Petrol,Manual,1st Owner,2018
3082,Mercedes-Benz,GLS 350d Grand,5950000.0,45000,Diesel,Automatic,2nd Owner,2016
3083,Volkswagen,Taigun 1.0 TSI,1300000.0,5000,Petrol,Manual,1st Owner,2022
3084,Mahindra,Bolero ZLX,470000.0,60000,Diesel,Manual,2nd Owner,2014
3085,BMW,5 Series 520d,4800000.0,29000,Diesel,Automatic,1st Owner,2019
3086,Toyota,Innova 2.5 E,425000.0,200000,Diesel,Manual,2nd Owner,2012
3087,MarutiSuzuki,Swift VDI BSIV,350000.0,110000,Diesel,Manual,1st Owner,2015
3088,Tata,Indigo LX BSIV,240000.0,120000,Diesel,Manual,1st Owner,2015
3089,Mercedes-Benz,GLE 250d,5600000.0,45000,Diesel,Automatic,1st Owner,2019
3090,Tata,Indigo GLX,114999.99999999999,25000,Petrol,Manual,1st Owner,2009
3091,Tata,Indigo LX,70000.0,80000,Diesel,Manual,2nd Owner,2006
3092,Ford,Ecosport 1.5 Diesel,650000.0,70000,Diesel,Manual,1st Owner,2018
3093,Mercedes-Benz,C-Class Progressive C,4790000.0,11000,Petrol,Automatic,1st Owner,2021
3094,Mercedes-Benz,GLE 400d,10400000.0,12000,Diesel,Automatic,1st Owner,2021
3095,Audi,A6 35 TDI,2490000.0,40000,Diesel,Automatic,2nd Owner,2016
3096,MarutiSuzuki,Wagon R VXI,521000.0,7500,Petrol,Manual,1st Owner,2021
3097,LandRover,Rover Range Rover,19200000.0,40000,Petrol,Automatic,1st Owner,2019
3098,Mahindra,Bolero Power Plus,600000.0,50000,Diesel,Manual,1st Owner,2018
3099,Volkswagen,Vento Diesel Highline,250000.0,80000,Diesel,Manual,2nd Owner,2010
3100,MarutiSuzuki,Celerio VXI,346000.0,40000,Petrol,Manual,1st Owner,2017
3101,Volvo,XC60 B5 Inscripition,6850000.0,7000,Petrol,Automatic,1st Owner,2022
3102,MarutiSuzuki,800 DUO AC,70000.0,60000,Lpg,Manual,3rd Owner,2010
3103,MarutiSuzuki,Swift VDI Optional,600000.0,40000,Diesel,Manual,1st Owner,2018
3104,Chevrolet,Cruze LTZ,200000.0,70000,Diesel,Manual,4th Owner,2013
3105,BMW,X1 sDrive 20d,3000000.0,25000,Diesel,Automatic,1st Owner,2019
3106,Mahindra,TUV 300 T6,490000.00000000006,120000,Diesel,Manual,1st Owner,2016
3107,Honda,Civic 1.8 S,200000.0,100000,Petrol,Manual,3rd Owner,2011
3108,Hyundai,i10 Magna,150000.0,50000,Petrol,Manual,1st Owner,2009
3109,Maserati,Ghibli Diesel BSIV,6600000.0,12000,Diesel,Automatic,1st Owner,2016
3110,Renault,Triber RXZ BSIV,550000.0,25000,Petrol,Manual,1st Owner,2019
3111,MarutiSuzuki,Esteem Lxi,120000.0,20000,Petrol,Manual,1st Owner,2007
3112,Honda,Amaze E i-Vtech,260000.0,80000,Petrol,Manual,4th Owner,2016
3113,Mercedes-Benz,C-Class C 220,2150000.0,37000,Diesel,Automatic,2nd Owner,2015
3114,MarutiSuzuki,Alto LXi,161000.0,80000,Petrol,Manual,1st Owner,2012
3115,MarutiSuzuki,Swift Ldi BSIII,200000.0,120000,Diesel,Manual,2nd Owner,2010
3116,Tata,Indica eV2 eL,75000.0,90000,Diesel,Manual,2nd Owner,2011
3117,Porsche,Cayenne Diesel Platinum,5800000.0,50000,Diesel,Automatic,1st Owner,2016
3118,MarutiSuzuki,Swift VDI,300000.0,80000,Diesel,Manual,2nd Owner,2013
3119,Hyundai,i20 1.2 Magna,200000.0,120000,Petrol,Manual,2nd Owner,2011
3120,MarutiSuzuki,Omni MPI STD,250000.0,10000,Petrol,Manual,1st Owner,2018
3121,Mercedes-Benz,E-Class Exclusive E,6700000.0,8900,Petrol,Automatic,1st Owner,2021
3122,Ford,Aspire Titanium Plus,850000.0,15000,Diesel,Manual,1st Owner,2021
3123,Hyundai,i20 Active 1.4,450000.0,100000,Diesel,Manual,2nd Owner,2015
